date,price_type,price
2023-08-28,Median,3.0
2023-08-29,Median,3.0
2023-08-30,Median,2.8499999999999996
2023-08-31,Median,3.25
2023-09-01,Median,2.6
2023-09-02,Median,3.0
2023-09-03,Median,3.0
2023-09-04,Median,3.0
2023-09-05,Median,3.0
2023-09-06,Median,3.0
2023-09-07,Median,3.0
2023-09-08,Median,2.8
2023-09-09,Median,3.0
2023-09-10,Median,3.0
2023-09-11,Median,3.25
2023-09-12,Median,3.0
2023-09-13,Median,3.0
2023-09-14,Median,3.0
2023-09-15,Median,2.7
2023-09-16,Median,2.75
2023-09-17,Median,2.995
2023-09-18,Median,3.0
2023-09-19,Median,3.0
2023-09-20,Median,2.75
2023-09-21,Median,3.0
2023-09-22,Median,3.0
2023-09-23,Median,3.0
2023-09-24,Median,3.0
2023-09-25,Median,3.0
2023-09-26,Median,3.0
2023-09-27,Median,3.15
2023-09-28,Median,3.0
2023-09-29,Median,3.0
2023-09-30,Median,3.0
2023-10-01,Median,3.0
2023-10-02,Median,3.0
2023-10-03,Median,3.25
2023-10-04,Median,3.0
2023-10-05,Median,3.0
2023-10-06,Median,2.775
2023-10-07,Median,3.0
2023-10-08,Median,3.0
2023-10-09,Median,3.0
2023-10-10,Median,3.29
2023-10-11,Median,3.0
2023-10-12,Median,3.0
2023-10-13,Median,2.995
2023-10-14,Median,3.0
2023-10-15,Median,3.25
2023-10-16,Median,3.0
2023-10-17,Median,3.0
2023-10-18,Median,2.9450000000000003
2023-10-19,Median,3.0
2023-10-20,Median,3.25
2023-10-21,Median,3.0
2023-10-22,Median,3.15
2023-10-23,Median,3.0
2023-10-24,Median,3.0
2023-10-25,Median,3.29
2023-10-26,Median,3.0
2023-10-27,Median,3.0
2023-10-28,Median,3.0
2023-10-29,Median,3.0
2023-10-30,Median,3.0
2023-10-31,Median,3.0
2023-11-01,Median,3.0
2023-11-02,Median,3.0
2023-11-03,Median,2.8
2023-11-04,Median,3.0
2023-11-05,Median,2.825
2023-11-06,Median,3.0
2023-11-07,Median,3.0
2023-11-08,Median,3.0
2023-11-09,Median,3.0
2023-11-10,Median,3.0
